datetime,KTL_swe,SNM_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains,WY,DOWY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYI,SJR_WYT,8RI,SHA_in_tr,ORO_in_tr,FOL_in_tr,SHA_fci,ORO_fci,FOL_fci,YRS_swe,FOL_swe,ORO_swe,BND_swe,gains_sim,OMR_sim,SHA_snowpack,SHA_cum_flow_to_date,SHA_remaining_flow,SHA_slope,SHA_intercept,SHA_mean,SHA_std,ORO_snowpack,ORO_cum_flow_to_date,ORO_remaining_flow,ORO_slope,ORO_intercept,ORO_mean,ORO_std,FOL_snowpack,FOL_cum_flow_to_date,FOL_remaining_flow,FOL_slope,FOL_intercept,FOL_mean,FOL_std,octmar_flow_to_date,octmar_mean,octmar_std,aprjul_flow_to_date,aprjul_mean,aprjul_std,aprjul_slope,aprjul_intercept,WYI_sim,WYT_sim
2010-12-03,18.12,13.63,,6420.98,5591.44,6482.87,931.9,1141.52,509.76,1081.23,626.94,112.62,7428.21,0.67,1.31,0.18,112.62106,114.26799999999999,114.15140000000001,7.570909078,2011,64,6.92103310384472,BN,D,,W,2.326674244015765,7565.333201291231,5995.898530040161,5920.120817709486,126267.32433201531,5.966026658584601,7.910831403079369,0.13152887139107614,0.12067913385826773,3.7222992125984256,4.577646544181977,74.61317831748873,2207.5,4.577646544181977,752.2617155094133,7604.522890190315,671.1009723241648,4332.2214153647965,5225.424871091914,1771.3830319183487,3.7222992125984256,373.0024976310694,5217.654812323252,282.9181079697281,3290.566532515473,3684.0589540202227,1835.6889486045386,0.12067913385826773,183.77510786183987,4008.780887900511,211.39828975577998,2186.750493549324,2623.542600504185,1333.1046611163715,,,,,,,,,4.441187006460221,C
2010-12-04,20.01,14.85,,5780.34,4085.32,4376.9,1182.46,1643.77,844.95,1340.83,876.72,170.77,7777.12,0.36,0.44,0.24,123.02001999999999,120.15976,119.53196,8.124297507,2011,65,6.92103310384472,BN,D,,W,2.326674244015765,7903.23943690449,5464.238559616964,4314.890102049508,127857.19755231903,6.147045858827063,8.113506460986988,0.13152887139107614,0.12067913385826773,4.100299212598426,4.984313210848644,76.81097522005575,2033.9,4.984313210848644,767.9375623000158,7588.847043399712,670.8111433730402,4318.389249412604,5211.2069565990505,1771.7918688889858,4.100299212598426,383.84065673933094,5206.816653214991,280.31327846406475,3284.7675900100035,3674.63712333292,1837.3343775317687,0.12067913385826773,192.3335675539719,4000.222428208379,211.77759791814282,2180.5322300704925,2618.1080652741252,1333.1769466776566,,,,,,,,,4.441187006460221,C
2010-12-05,18.56,14.47,,7256.95,4386.52,4850.22,1420.05,1959.2,1007.2,1542.38,1147.14,230.49,9687.68,0.37,0.39,0.18,125.81974,122.87631999999999,120.33332000000001,13.45388427,2011,66,6.92103310384472,BN,D,,W,2.326674244015765,9753.545067334311,6689.660682691698,4675.668176920556,131217.8827420374,6.332634483062251,8.260101267157378,0.13152887139107614,0.12067913385826773,3.810299212598425,4.857646544181978,79.01093795102659,2065.95,4.857646544181978,787.2834367811582,7569.501168918569,668.8968455311239,4305.879093093059,5196.148960955467,1773.2313992357074,3.810299212598425,397.1094051785236,5193.547904775798,279.9546164087117,3275.3541514489702,3664.7248450133575,1837.5811769340546,0.12067913385826773,201.60762012067616,3990.948375641675,211.92589607993787,2172.5704323323557,2610.452681871803,1331.087491670251,,,,,,,,,4.441187006460221,C
2010-12-06,17.89,13.98,,11229.66,6568.04,6404.48,2052.26,3471.38,1907.06,2286.2,1904.91,537.43,13332.38,0.7,0.63,0.35,128.41948,126.51015999999998,124.18748000000001,15.24495865,2011,67,6.92103310384472,BN,D,,W,2.326674244015765,13283.300181660774,9986.56827681623,5860.369712137904,137940.2887865963,6.842655448570384,8.642298229142657,0.13152887139107614,0.12067913385826773,3.6762992125984253,4.694313210848644,81.03708937517631,1866.35,4.694313210848644,813.6304784194227,7543.154127280305,665.2125531997043,4294.542161945584,5179.908412054414,1776.5265266013016,3.6762992125984253,416.9174744545544,5173.739835499768,277.39850209920246,3268.1097799227036,3653.925340107649,1837.5792814087495,0.12067913385826773,213.2314939103007,3979.32450185205,211.64000401232477,2166.9359065857493,2604.2274446359093,1330.510897729982,,,,,,,,,4.441187006460221,C
2010-12-07,16.72,13.25,,6916.47,3691.14,3925.09,1471.9,2247.69,1019.69,1673.78,1079.15,291.99,10856.0,0.0,0.0,0.01,126.14698,122.47059999999999,123.25256,23.83338839,2011,68,6.92103310384472,BN,D,,W,2.326674244015765,10885.019124230597,6407.100138970279,3970.5075659059094,141928.29347149708,6.637375785113273,8.383029282268376,0.13152887139107614,0.12067913385826773,3.4422992125984253,4.45097987751531,83.3153527950516,1304.8,4.45097987751531,835.2205989600512,7521.564006739676,661.6312838640217,4283.231573005822,5163.831324065417,1776.025901623004,3.4422992125984253,429.62577222945833,5161.0315377248635,274.2461508290707,3263.023124833136,3644.454284374308,1836.8508850883147,0.12067913385826773,221.10688080462052,3971.44911495773,210.793829141418,2162.8494591778253,2598.392626864429,1329.5518386576646,,,,,,,,,4.441187006460221,C
2010-12-08,17.28,13.25,,6758.63,2737.0,2859.19,1318.34,1794.35,844.19,1570.23,890.71,210.49,15807.64,0.31,0.02,0.6,123.91084,123.24676000000001,118.76876000000001,30.31537185,2011,69,6.92103310384472,BN,BN,,W,2.326674244015765,15680.496561139942,6276.110488415213,3158.048024781405,150512.37535906216,6.748254511559874,8.151538403800325,0.13152887139107614,0.12067913385826773,3.5542992125984254,4.45097987751531,86.39116461383203,1104.4,4.45097987751531,866.3224102686145,7490.462195431113,656.2551707141411,4272.748312971905,5146.192713284173,1775.338036983969,3.5542992125984254,442.0742558218806,5148.583054132441,270.81914396608653,3259.13185938652,3635.7966176580585,1835.9994951157603,0.12067913385826773,227.37077770272944,3965.1852180596215,209.64220988306468,2160.0383900604847,2593.202076802153,1328.3985607060608,,,,,,,,,4.441187006460221,C
2010-12-09,16.28,12.63,,12508.11,5096.69,4602.89,1399.11,1787.54,745.09,1457.12,1039.04,251.49,16954.56,0.4,0.49,0.29,127.32868,125.45176,123.38612,36.71008258,2011,70,6.92103310384472,BN,BN,,W,2.326674244015765,16791.24552147229,11047.539632316257,4487.146159558399,159778.00211258134,6.945806876213077,8.396992251686315,0.13152887139107614,0.12067913385826773,3.3542992125984257,4.244313210848644,89.22863247338475,1249.65,4.244313210848644,899.6273600071847,7457.157245692543,656.2838303111206,4252.665563020011,5126.148107891915,1770.3196631402454,3.3542992125984257,463.9867310887478,5126.6705788655745,270.1695651807064,3250.3305200122904,3626.0918213398704,1832.6030844977645,0.12067913385826773,236.27090230174176,3956.285093460609,208.87546834825818,2156.213333312588,2587.792775210721,1326.1335060362665,,,,,,,,,4.441187006460221,C
2010-12-10,14.03,11.89,,21095.99,12680.13,10780.77,1734.51,2209.91,812.8,1470.72,1611.45,295.29,23528.34,0.72,1.02,0.46,128.63764,126.52780000000001,128.02256,40.81190076,2011,71,6.92103310384472,BN,BN,,W,2.326674244015765,23157.704647177292,18174.52518863177,9196.10342564551,174946.80665412953,7.457432669926685,9.165082484135725,0.13152887139107614,0.12067913385826773,2.904299212598425,3.9976465441819773,92.45815004384407,1300.95,3.9976465441819773,945.5599972465494,7411.224608453178,658.3213395502406,4229.296082773394,5105.490455475253,1762.5488315399245,2.904299212598425,500.03537603028667,5090.621933924035,271.7182261908494,3232.6082107950074,3610.5234441396797,1818.2747027409946,0.12067913385826773,254.51110741280146,3938.0448883495496,210.02621261878048,2143.774909964227,2577.7320249034633,1311.7490123755072,,,,,,,,,4.441187006460221,C
2010-12-11,11.2,10.89,,10409.19,5360.69,5644.74,1602.04,2111.78,836.14,1501.61,1320.73,242.67,14379.1,0.01,0.0,0.09,127.07416,117.63723999999998,123.92036000000002,40.18909084,2011,72,6.92103310384472,BN,BN,,W,2.326674244015765,14297.00920387599,9305.669400796749,5281.274101129431,180496.47552529903,7.243709689828884,8.890130009611653,0.13152887139107614,0.12067913385826773,2.3382992125984248,3.664313210848644,95.88360414142987,1195.0,3.664313210848644,973.91770140483,7382.866904294898,664.8263660379472,4198.904012764118,5083.756266139721,1763.0501851569913,2.3382992125984248,518.4929020834292,5072.164407870893,275.7843440243442,3213.1580469513865,3596.728579505809,1811.884425439617,0.12067913385826773,264.9863618106245,3927.5696339517262,210.9523963108236,2132.8659749937087,2568.736774886319,1301.4806406245716,,,,,,,,,4.441187006460221,C
2010-12-12,10.3,10.09,,9006.21,4127.41,4493.07,1608.0,1928.19,826.2,1532.65,1212.21,179.1,14923.16,0.0,0.0,0.01,121.56562000000001,114.70899999999999,134.54792,39.97685944,2011,73,6.92103310384472,BN,BN,,W,2.326674244015765,14823.910887828155,8141.35199116835,4403.438206836479,186295.56263686222,7.026398399134017,8.623426109323303,0.13152887139107614,0.12067913385826773,2.158299212598425,3.397646544181977,99.3908715677515,984.05,3.397646544181977,1003.320499810512,7353.464105889216,667.399836663783,4177.696257731544,5065.973678035824,1762.881351899928,2.158299212598425,534.6410382370655,5056.016271717257,278.9311935434494,3197.0473797775094,3584.9946609475273,1809.2650413709093,0.12067913385826773,273.7204541069969,3918.835541655354,211.6391735046113,2121.3977214497672,2558.687543501116,1294.4155309785058,,,,,,,,,4.441187006460221,C
2010-12-13,8.19,8.46,,8966.87,3989.15,4283.59,1553.64,1880.21,798.41,1572.82,1120.88,141.09,15509.12,0.0,0.0,0.05,125.71065999999999,118.23700000000001,133.613,42.78942142,2011,74,6.92103310384472,BN,BN,,W,2.326674244015765,15391.391148697565,8108.704165187381,4243.7665446967285,192372.17565371667,6.815606447159996,8.364723326043604,0.13152887139107614,0.12067913385826773,1.736299212598425,2.854313210848644,101.9364233989313,839.65,2.854313210848644,1033.8488788970149,7322.935726802712,667.1937681890468,4159.880681670281,5047.883834641716,1762.3020738993978,1.736299212598425,550.7244183723362,5039.932891581986,280.48923830451105,3183.619367606488,3573.733632043301,1806.0322533543592,0.12067913385826773,282.13784228065026,3910.4181534817008,211.83754529901358,2113.0931557386866,2550.7928544930946,1290.1334721944604,,,,,,,,,4.441187006460221,C
2010-12-14,6.04,6.81,,18559.71,7913.05,8042.48,1533.8,1826.69,777.96,1505.52,1127.73,152.89,23736.46,0.73,0.98,0.64,125.89246,120.08919999999999,126.11456000000001,36.32727267,2011,75,6.92103310384472,BN,BN,,W,2.326674244015765,23359.261053573875,16069.694784996424,7108.900276320225,206112.8279246047,7.341138253745196,9.093781626262297,0.13152887139107614,0.12067913385826773,1.3062992125984252,2.304313210848644,104.10663794322056,740.75,2.304313210848644,1080.18129743765,7276.603308262078,662.4961682668572,4145.215804410758,5026.966675449726,1760.8978102995925,1.3062992125984252,582.598193098819,5008.059116855503,277.84228843596776,3173.5131849440386,3559.9459787219066,1802.646389482912,0.12067913385826773,296.2381403256397,3896.3178554367114,211.13879210229715,2106.9058730896195,2543.1618048136147,1287.3029449727633,,,,,,,,,4.441187006460221,C
2010-12-15,3.46,6.52,,11329.57,5180.52,6083.68,1553.92,1795.76,772.22,1432.87,1158.73,194.85,14776.64,0.01,0.11,0.0,117.42058000000002,111.16336,109.30508,31.13057846,2011,76,6.92103310384472,BN,BN,,W,2.326674244015765,14682.011768737115,10069.48246832001,5615.846754268741,210489.19829711158,7.13090410613284,8.930968177474428,0.13152887139107614,0.12067913385826773,0.7902992125984253,2.2076465441819773,106.30967342969522,811.8,2.2076465441819773,1109.3026430456089,7247.481962654119,661.9562915009806,4123.539278345735,5004.571599102652,1749.6491001434013,0.7902992125984253,602.5707202750763,4988.086589679246,277.22213273722906,3159.2832886510328,3544.853548145189,1788.543713508521,0.12067913385826773,307.3770099021256,3885.178985860225,211.17779390793945,2098.9132479971977,2535.2497654292465,1281.0768962588663,,,,,,,,,4.441187006460221,C
2010-12-16,3.35,7.39,,7617.85,3454.05,3590.58,1253.65,1469.32,682.63,1336.29,784.52,144.19,11194.85,0.0,0.0,0.0,110.22130000000001,101.05564,107.47340000000001,30.17256193,2011,77,6.92103310384472,BN,BN,,W,2.326674244015765,11213.182627533894,6989.1675560148315,3715.53445294826,211177.92100978986,6.916976982948855,8.663039132150194,0.13152887139107614,0.12067913385826773,0.7682992125984253,2.4976465441819773,109.95850159584583,959.85,2.4976465441819773,1131.5436664016106,7225.240939298117,661.0370748158913,4104.044870849408,4983.853757945007,1742.749457549528,0.7682992125984253,616.433531933083,4974.223778021239,276.2179377590593,3146.296587787004,3530.470177706141,1777.11984771492,0.12067913385826773,314.74666500300094,3877.80933075935,212.45626646363743,2086.651870620497,2525.6299738569173,1268.8226982240692,,,,,,,,,4.441187006460221,C
2010-12-17,3.27,7.44,,8293.41,5785.94,6514.88,1302.87,1593.18,706.42,1399.48,903.95,302.19,9993.72,1.1,1.28,0.19,110.96668,108.05872,108.00764,25.65223136,2011,78,6.92103310384472,BN,BN,,W,2.326674244015765,10049.933317447754,7549.807243856825,5944.519757489386,210668.9582767481,7.809467673460389,9.683147958185687,0.13152887139107614,0.12067913385826773,0.7522992125984252,2.5143132108486443,115.9036652808413,1179.1,2.5143132108486443,1151.4774184026494,7205.307187297079,660.1166267898719,4087.535561139137,4966.119375717245,1740.061892986238,0.7522992125984252,631.4083561932013,4959.248953761121,274.80894841959025,3137.123623360097,3519.337541517534,1773.260455454158,0.12067913385826773,326.53744797320684,3866.018547789144,212.54464803440254,2079.5672103174425,2518.7279279570125,1264.6178955909072,,,,,,,,,4.441187006460221,C
2010-12-18,6.93,7.88,,20260.56,15002.25,16480.32,3226.7,5907.77,2279.61,2535.4,3112.84,1706.94,17539.45,1.75,2.45,1.15,120.20212000000002,119.24248,116.86076000000001,61.07504122,2011,79,6.92103310384472,BN,BN,,W,2.326674244015765,17357.689527513503,17481.211175940316,13540.463851216542,217493.1998904242,9.325183643256578,11.842653519440116,0.13152887139107614,0.12067913385826773,1.4842992125984253,2.660979877515311,123.23972249964251,1389.15,2.660979877515311,1185.9058934405664,7170.878712259161,662.7951775666575,4067.431606147484,4949.580444334303,1738.0893212993744,1.4842992125984253,666.0818328474201,4924.575477106902,273.0185231438604,3128.242729788838,3507.966461714202,1768.1971933567067,0.12067913385826773,353.3945663105577,3839.161429451793,211.0175325778014,2074.5956039396115,2510.6009886830498,1259.9548255336645,,,,,,,,,4.441187006460221,C
2010-12-19,10.95,13.36,,24494.93,20579.82,24712.52,6417.86,12348.42,6695.54,7477.44,6410.83,3787.07,18944.97,1.68,2.49,0.73,122.80186,121.69444,120.257,55.22181809,2011,80,6.92103310384472,BN,BN,,W,2.326674244015765,18718.882879034376,20995.267477390233,19815.282722072287,225337.42277493738,10.72542813395888,13.977373913856912,0.13152887139107614,0.12067913385826773,2.288299212598425,4.487646544181977,131.4756549642825,1481.6,4.487646544181977,1223.034256113317,7133.750349586411,666.3284457614452,4042.928345432803,4929.77979543475,1735.1174530328547,2.288299212598425,707.7253385175705,4882.931971436751,270.9714734118379,3118.079595827155,3494.9562192313483,1760.641241616035,0.12067913385826773,392.69760635426684,3799.858389408084,208.92412206899067,2069.52526970769,2501.2052401446967,1254.283221465821,,,,,,,,,4.441187006460221,C
2010-12-20,16.04,16.55,,17452.62,13594.5,15574.34,3478.58,6244.53,3665.64,4707.49,3249.47,1908.14,17712.28,0.43,0.8,0.53,115.65712000000002,115.34404,111.4802,70.86743790000001,2011,81,6.92103310384472,BN,BN,,W,2.326674244015765,17525.06889382871,15150.933176829874,12849.899919264222,231595.62053001922,10.833665289940113,14.358052696441204,0.13152887139107614,0.12067913385826773,3.306299212598425,5.55097987751531,140.84461750963723,1312.7,5.55097987751531,1257.7947232822094,7098.989882417518,669.0239070811817,4019.2332763954546,4909.6722571339915,1731.7486167768536,3.306299212598425,737.7767761730728,4852.880533781249,269.4105167028251,3108.896558621281,3483.602148719402,1756.057579258788,0.12067913385826773,418.18501110988666,3774.3709846524644,207.75903395426602,2064.2903714296453,2493.5630315094754,1250.8216122778438,,,,,,,,,4.441187006460221,C
2010-12-21,19.54,16.86,,13262.18,8383.68,8301.43,2011.71,3397.32,1940.64,2739.2,1537.22,848.8,17177.4,0.2,0.08,0.22,119.38401999999999,115.78504,114.95276,158.9236361,2011,82,6.92103310384472,BN,BN,,W,2.326674244015765,17007.057695225,11673.333891021646,7306.279390847096,237022.89719874325,10.708655331241909,14.007311115547967,0.13152887139107614,0.12067913385826773,4.006299212598425,5.654313210848643,149.11601234079194,1073.85,5.654313210848643,1291.5277302241964,7065.256875475531,671.9101026841278,3995.2759336573417,4889.556303386163,1727.7614700064687,4.006299212598425,760.930496248505,4829.726813705817,269.71005027295286,3095.7122339236907,3470.8344258104967,1750.8441915383448,0.12067913385826773,432.67680491856765,3759.8791908437834,207.46237941475002,2057.348655559685,2486.0083666818746,1247.7064095118515,,,,,,,,,4.441187006460221,C
2010-12-22,19.66,16.83,,17617.62,12735.19,12427.15,3918.17,8333.21,5352.54,6838.81,3081.31,2179.55,18311.33,0.87,1.08,0.36,122.98365999999999,121.58859999999999,119.24576000000002,119.057851,2011,83,6.92103310384472,BN,BN,,W,2.326674244015765,18105.22632825055,15287.864831300134,10451.021466096357,243276.97866705662,11.25739567130465,14.667091782081528,0.13152887139107614,0.12067913385826773,4.030299212598425,5.644313210848643,155.07810787894527,976.1,5.644313210848643,1327.4389228809132,7029.345682818815,674.88764925208,3970.917742350815,4869.161084856848,1721.7477250722861,4.030299212598425,791.2535338793587,4799.403776074963,275.0304893644473,3072.703165565141,3455.225210634214,1739.7043669393308,0.12067913385826773,453.40610365938784,3739.149892102963,208.57786331102298,2044.243990121806,2475.20851913959,1241.1208428378795,,,,,,,,,4.441187006460221,C
2010-12-23,21.21,18.11,,11528.96,8189.93,8290.9,2239.3,3901.37,2364.16,3489.8,1760.82,1022.33,13578.16,0.02,0.01,0.03,115.7662,111.51616,108.16027999999999,116.2056196,2011,84,6.92103310384472,BN,BN,,W,2.326674244015765,13521.328884160064,10234.953999137133,7298.253122934495,244634.45861786383,10.93967380116551,14.237079028619082,0.13152887139107614,0.12067913385826773,4.340299212598426,6.07097987751531,160.2416269306886,804.15,6.07097987751531,1354.2580875646622,7002.526518135066,677.0482453507747,3947.6495259345643,4848.7685190228085,1716.9413877486031,4.340299212598426,811.5542690500723,4779.10304090425,277.3771836867286,3056.635678140969,3442.421587930588,1733.2799795047001,0.12067913385826773,467.8819775978557,3724.674018164495,209.32666569819463,2033.8477507290258,2466.3594586419813,1236.994511718304,,,,,,,,,4.441187006460221,C
2010-12-24,21.86,18.39,,8887.43,6082.71,6089.72,1631.28,2550.61,1411.42,2186.9,1235.26,575.99,12001.79,0.0,0.0,0.03,118.07506000000001,114.1798,114.45668,108.71801629999999,2011,85,6.92103310384472,BN,BN,,W,2.326674244015765,11994.673721987374,8042.777797726062,5620.450615445579,244397.409408958,10.611483587130545,13.809966657760508,0.13152887139107614,0.12067913385826773,4.470299212598425,6.164313210848643,165.64664355089081,860.5,6.164313210848643,1378.0491758987878,6978.7354298009395,673.416249391613,3934.176815604915,4830.461794922213,1715.9564849899232,4.470299212598425,827.5068861426647,4763.150423811658,276.94126923968525,3046.534167410615,3431.713792107465,1730.4668411609664,0.12067913385826773,479.029978799801,3713.52601696255,209.33894056487782,2026.4588944262632,2458.9959647245405,1235.0753637787113,,,,,,,,,4.441187006460221,C
